stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
9275138,,"Klein Kreutz, Eigenheime",,52.4338710,12.6188340,,,0,
9275139,,"Brandenburg, Brielower Aue",,52.4492710,12.5328730,,,0,
9275140,,"Brandenburg, Feldstr.",,52.3921380,12.5454770,,,0,
9275141,,"Brandenburg, Clara-Zetkin-Str.",,52.4074150,12.5417570,,,0,
9275142,,"Brandenburg, Ferdinand-Lassalle-Str.",,52.4065090,12.5375140,,,0,
9275143,,"Brandenburg, Wilhelmsdorfer Str.",,52.3997340,12.5489650,,,0,
9275144,,"Brandenburg, Gödenstr.",,52.4014360,12.5521160,,,0,
9275145,,"Brandenburg, Alte Krakauer Str.",,52.4195720,12.5727740,,,0,
9275146,,"Klein Kreutz, Dorfstr.",,52.4389480,12.6308610,,,0,
9275147,,"Brandenburg, Luckenberger Str.",,52.4090760,12.5479640,,,0,
9275148,,"Brandenburg, Abzweig nach Butterlake",,52.4464210,12.5147920,,,0,
9275149,,"Brandenburg, Am Fliegerhorst",,52.4189740,12.4584710,,,0,
9275150,,"Brandenburg, Am Stadion/Industriemuseum",,52.4146490,12.5032520,,,0,
9275153,,"Brandenburg, Hessenweg",,52.4144960,12.5052930,,,0,
9275157,,"Brandenburg, Neustädtischer Markt",,52.4088160,12.5630090,,,0,
9275159,,"Brandenburg, Sankt-Annen-Str.",,52.4069560,12.5667470,,,0,
9275160,,"Brandenburg, Wusterwitzer Str.",,52.3951380,12.4105080,,,0,
9275161,,"Brandenburg, Jahrtausendbrücke",,52.4110980,12.5574680,,,0,
9275162,,"Brandenburg, Ketzürer Weg",,52.4309640,12.5789500,,,0,
9275163,,"Brandenburg, Am Havelpegel",,52.4121300,12.5653440,,,0,
9275164,,"Brandenburg, Am Elisabethhof",,52.4183010,12.4960470,,,0,
9275165,,"Brandenburg, Friedrich-Engels-Str.",,52.4068820,12.5245290,,,0,
9275166,,"Brandenburg, Gobbinstr.",,52.4121410,12.5241210,,,0,
9275167,,"Brandenburg, Karl-Sachs-Str.",,52.4063260,12.5281960,,,0,
9275199,,"Brandenburg, ZOB",,52.4014780,12.5659420,,,0,
9275223,,"Brandenburg, Falkenbergswerder",,52.4171780,12.4829530,,,0,
9275224,,"Brandenburg, Dreifertstr.",,52.4131430,12.5230310,,,0,
9275225,,"Brandenburg, Südtor",,52.4135960,12.5161140,,,0,
9275227,,"Brandenburg, Quenzbrücke",,52.4145030,12.4996050,,,0,
9275228,,"Brandenburg, Einsteinstr.",,52.4105270,12.5212220,,,0,
9275229,,"Brandenburg, Klingenbergstr.",,52.4074640,12.5329410,,,0,
9275243,,"Brandenburg, Caasmannstr.",,52.4045200,12.5321270,,,0,
9275244,,"Brandenburg, Haveltor",,52.4027890,12.5293140,,,0,
9275245,,"Brandenburg, Ratsweg",,52.3965480,12.5159590,,,0,
9275246,,"Brandenburg, Am Anger",,52.3951080,12.5083470,,,0,
9275247,,"Brandenburg, Neuendorf",,52.3942480,12.5013590,,,0,
9275301,,"Brandenburg, Betriebshof Hohenstücken",,52.4271260,12.5312380,,,0,
9275302,,"Brandenburg, Willibald-Alexis-Str.",,52.4314100,12.5298050,,,0,
9275303,,"Brandenburg, Rosa-Luxemburg-Allee",,52.4315630,12.5237340,,,0,
9275304,,"Brandenburg, Tschirchdamm",,52.4341880,12.5215600,,,0,
9275305,,"Brandenburg, Hohenstücken Nord",,52.4370230,12.5185200,,,0,
9275306,,"Brandenburg, Fohrder Landstr.",,52.4307470,12.5373390,,,0,
9275307,,"Brandenburg, Upstallstr.",,52.4303860,12.5414810,,,0,
9275311,,"Brandenburg, Wiener Str.",,52.4273420,12.5271830,,,0,
9275321,,"Brandenburg, Am Silokanal",,52.4238550,12.5272590,,,0,
9275322,,"Brandenburg, Rotdornweg",,52.4245530,12.5217100,,,0,
9275323,,"Brandenburg, Gördenallee",,52.4256580,12.5136970,,,0,
9275324,,"Brandenburg, Geranienweg",,52.4263630,12.5086330,,,0,
9275325,,"Brandenburg, Görden Bhf",,52.4275510,12.5039870,,,0,
9275326,,"Brandenburg, Waldcafé Görden",,52.4279030,12.4971550,,,0,
9275330,,"Brandenburg, Görden Bhf, EKZ",,52.4269970,12.5032160,,,0,
9275331,,"Brandenburg, Asklepios Klinik",,52.4272360,12.4802550,,,0,
9275332,,"Brandenburg, Kaltenhausener Weg",,52.4252920,12.4742660,,,0,
9275333,,"Brandenburg, Anton-Saefkow-Allee",,52.4232790,12.4676000,,,0,
9275342,,"Brandenburg, Plauerhof",,52.4165620,12.4477900,,,0,
9275343,,"Brandenburg, Briester Weg",,52.4117990,12.4332950,,,0,
9275344,,"Brandenburg, Margarethenhof",,52.4116930,12.4278420,,,0,
9275401,,"Brandenburg, Ruppinstr.",,52.4219770,12.5409360,,,0,
9275402,,"Brandenburg, Frhr.-v.-Thüngen-Str.",,52.4219610,12.5503590,,,0,
9275403,,"Brandenburg, Werner-Seelenbinder-Str.",,52.4213210,12.5565540,,,0,
9275404,,"Brandenburg, Ziegelstr.",,52.4171860,12.5586330,,,0,
9275424,,"Brandenburg, Beetzsee-Center",,52.4325240,12.5495200,,,0,
9275426,,"Brandenburg, Freiheitsweg",,52.4491570,12.5401220,,,0,
9275427,,"Brandenburg, Butterlake",,52.4486690,12.5208040,,,0,
9275432,,"Brandenburg, Friedrichshafener Str.",,52.4367500,12.5413380,,,0,
9275433,,"Brandenburg, Kaiserslauterner Str.",,52.4380350,12.5314720,,,0,
9275434,,"Brandenburg, Heidelberger Str.",,52.4406170,12.5287240,,,0,
9275436,,"Brandenburg, Christinenstr.",,52.4384990,12.5241840,,,0,
9275437,,"Brandenburg, Rathenower Landstr.",,52.4356310,12.5303260,,,0,
9275439,,"Brandenburg, Am Rehhagen",,52.3736590,12.5199650,,,0,
9275440,,"Brandenburg, Am Turnerheim",,52.3774710,12.5236660,,,0,
9275508,,"Brandenburg, Potsdamer Str.",,52.4056190,12.5719460,,,0,
9275510,,"Brandenburg, Berliner Str.",,52.4020450,12.5915300,,,0,
9275511,,"Brandenburg, Schmerzker Kurve",,52.3950470,12.5962550,,,0,
9275519,,"Brandenburg, Belziger Chaussee",,52.4009760,12.5912800,,,0,
9275601,,"Brandenburg, Göttiner Str.",,52.3969660,12.5450820,,,0,
9275603,,"Brandenburg, Wilhelmsdorfer Landstr.",,52.3917240,12.5357040,,,0,
9275604,,"Brandenburg, Wittstocker Gäßchen",,52.3860580,12.5288200,,,0,
9275606,,"Brandenburg, Buchenweg",,52.3746830,12.5262470,,,0,
9275607,,"Brandenburg, Forsthaus",,52.3773820,12.5152800,,,0,
9275611,,"Brandenburg, Schmöllner Weg",,52.3730960,12.5067870,,,0,
9275612,,"Brandenburg, Immenweg",,52.3803730,12.5010700,,,0,
9275613,,"Brandenburg, Buhnenhaus",,52.3863760,12.4970100,,,0,
9275614,,"Brandenburg, Am Spechtbogen",,52.3763850,12.5153560,,,0,
9275620,,"Brandenburg, Rochowstr.",,52.3956760,12.5421570,,,0,
9275623,,"Brandenburg, Göttiner Landstr.",,52.3885530,12.5452280,,,0,
9275624,,"Brandenburg, Hagelberg",,52.3833870,12.5448990,,,0,
9275625,,"Brandenburg, Eichhorstweg",,52.3773090,12.5455440,,,0,
9275626,,Göttin (Brandenburg),,52.3678890,12.5479090,,,0,
9275705,,"Brandenburg, Kirchmöser West",,52.3985320,12.4114650,,,0,
9275711,,"Brandenburg, Schulstr.",,52.3935850,12.4072620,,,0,
9275712,,"Brandenburg, Am Südtor",,52.3884090,12.4099900,,,0,
9275713,,"Brandenburg, Platz der Einheit",,52.3863080,12.4145090,,,0,
9275714,,"Brandenburg, Uferstr.",,52.3861300,12.4240250,,,0,
9275715,,"Brandenburg, Grenzstr.",,52.3833360,12.4337650,,,0,
9275716,,"Brandenburg, Südringstr.",,52.3811290,12.4375620,,,0,
9275717,,"Brandenburg, Rundbau",,52.3770570,12.4353480,,,0,
9275718,,"Brandenburg, Gränertstr.",,52.3745990,12.4268810,,,0,
9275719,,"Brandenburg, Kirchmöser Bhf",,52.3754530,12.4216610,,,0,
9275720,,"Brandenburg, Gördenschule",,52.4261020,12.5249780,,,0,
9275803,,"Brandenburg, Birkenweg",,52.3804490,12.5209840,,,0,
9275804,,"Brandenburg, Brielower Landstr.",,52.4413080,12.5447320,,,0,
9275805,,"Brandenburg, Brielower Str.",,52.4176710,12.5549200,,,0,
9275807,,"Brandenburg, Grillendamm",,52.4176850,12.5689130,,,0,
9275809,,"Brandenburg, Krakauer Landstr.",,52.4310370,12.6037240,,,0,
9275810,,"Brandenburg, Lünower Weg",,52.4280810,12.5767360,,,0,
9275811,,"Brandenburg, Massowburg",,52.4272250,12.5565840,,,0,
9275813,,"Brandenburg, Nicolaiplatz",,52.4111360,12.5494150,,,0,
9275814,,"Brandenburg, Plaue Görneweg",,52.4071450,12.4127800,,,0,
9275815,,"Brandenburg, Potsdamer Landstr.",,52.4052270,12.5840340,,,0,
9275816,,"Brandenburg, Schlachthof",,52.3947500,12.5402500,,,0,
9275817,,"Brandenburg, Schleuse",,52.4217440,12.5769470,,,0,
9275820,,"Brandenburg, Wilhelmsdorf",,52.3715030,12.5032160,,,0,
9275821,,"Klein Kreutz, Dorf",,52.4357540,12.6281540,,,0,
9275823,,"Klein Kreutz, Weinberge",,52.4433480,12.6365120,,,0,
9275825,,Paterdamm,,52.3632480,12.5969270,,,0,
9275826,,"Saaringen, Dorf",,52.4432820,12.6632330,,,0,
9275827,,"Brandenburg, Schmerzke",,52.3884410,12.5945200,,,0,
9275856,,"Brandenburg, Segelflugplatz",,52.4396910,12.5822850,,,0,
9275857,,"Brandenburg, Mühlenfeld",,52.4363970,12.5814320,,,0,
9275860,,"Brandenburg, Signalstr.",,52.3877890,12.4176520,,,0,
9275861,,"Brandenburg, Am Weinberg",,52.3839640,12.4292180,,,0,
9275863,,"Brandenburg, Zur Dominsel",,52.4172260,12.5635130,,,0,
9275869,,"Brandenburg, Frankenstr.",,52.4139250,12.5107530,,,0,
9310000,,"Klein Schauen, Kreuzung",,52.2487900,13.8688410,,,0,
9310001,,"Fürstenwalde, Bahnhof",,52.3670290,14.0596180,,,0,
9310002,,"Hangelsberg, Bahnhof",,52.3988790,13.9189530,,,0,
9310003,,"Grünheide, Fangschleuse Bhf",,52.4069160,13.8246570,,,0,
9310004,,S Erkner Bhf,,52.4283960,13.7522490,,,0,
9310005,,"Berkenbrück (LOS), Bahnhof",,52.3569600,14.1637460,,,0,
9310006,,"Briesen (Mark), Bahnhof",,52.3442780,14.2844420,,,0,
9310007,,"Jacobsdorf (Mark), Bahnhof",,52.3334210,14.3543710,,,0,
9310008,,"Pillgram, Bahnhof",,52.3369030,14.3979620,,,0,
9310009,,"Pillgram,  Schulstr.",,52.3299860,14.3933480,,,0,
9310010,,"Fürstenwalde, Süd Bhf",,52.3418020,14.0865180,,,0,
9310011,,"Groß Muckrow, Dorf",,52.0636420,14.4332250,,,0,
9310012,,"Drahendorf, Försterei",,52.2733660,14.2308830,,,0,
9310013,,S Erkner Bhf/ZOB,,52.4289450,13.7546670,,,0,
9310014,,"Schöneiche (bei Berlin), Lübecker Str.",,52.4660700,13.6995030,,,0,
9310015,,"Gosen, Eiche",,52.3931550,13.7124340,,,0,
9310016,,"Woltersdorf (LOS), Thälmannplatz",,52.4502540,13.7534700,,,0,
9310017,,"Woltersdorf (LOS), Schleuse",,52.4429930,13.7642710,,,0,
9310018,,"Pillgram, Schule",,52.3312100,14.3990040,,,0,
9310021,,"Schöneiche (bei Berlin), Dorfaue",,52.4787060,13.7014480,,,0,
9310022,,"Fürstenwalde, Seelower Str.",,52.3646670,14.0615640,,,0,
9310023,,"Fürstenwalde, Kastanienweg",,52.3404540,14.0650740,,,0,
9310025,,"Gosen, Müggelpark",,52.3975130,13.7180830,,,0,
9310027,,"Eisenhüttenstadt, Seeberge",,52.1347140,14.6589820,,,0,
9310029,,"Eisenhüttenstadt, Neuzeller Str./Kieskuppenweg",,52.1518420,14.6122010,,,0,
9310040,,"Bad Saarow, Bahnhof",,52.2935880,14.0646070,,,0,
9310042,,"Bad Saarow, Klinikum Bhf",,52.2868940,14.0654830,,,0,
9310050,,"Steinhöfel (LOS), Behlendorf",,52.4712640,14.2172020,,,0,
9310060,,"Grunow (LOS), Bahnhof",,52.1636110,14.3794930,,,0,
9310070,,"Treppeln, Ortsmitte",,52.0791400,14.5442360,,,0,
9310080,,"Heinersdorf (LOS), Dorf",,52.4531620,14.2123350,,,0,
9310081,,"Heinersdorf (LOS), Schule",,52.4533420,14.2185960,,,0,
9310100,,"Bad Saarow, Jugendherberge",,52.2696820,14.0674950,,,0,
9310101,,"Bad Saarow, Caritas",,52.2808810,14.0582860,,,0,
9310102,,"Bad Saarow, Dachsberg",,52.2681460,14.0379610,,,0,
9310103,,"Bad Saarow, Alte Eichen",,52.2760370,14.0401110,,,0,
9310104,,"Bad Saarow, F.-Engels-Damm",,52.2627240,14.0422540,,,0,
9310105,,"Bad Saarow, Fürstenwalder Str.",,52.3012020,14.0624980,,,0,
9310106,,"Bad Saarow, Zum Kurpark",,52.2941150,14.0518780,,,0,
9310108,,"Bad Saarow, Hotel Pieskow",,52.2760480,14.0601570,,,0,
9310109,,"Bad Saarow, HELIOS Klinikum",,52.2868360,14.0641460,,,0,
9310110,,"Bad Saarow, Jägerstr.",,52.2958440,14.0717930,,,0,
9310112,,"Bad Saarow, Markgrafenplatz",,52.2839490,14.0575780,,,0,
9310113,,"Bad Saarow, Silberberg",,52.2493460,14.0288830,,,0,
9310114,,"Bad Saarow, Platanenstr.",,52.2826560,14.0383340,,,0,
9310115,,"Bad Saarow, Hafen",,52.2926610,14.0450240,,,0,
9310116,,"Bad Saarow, Strand",,52.2574540,14.0470650,,,0,
9310118,,"Bad Saarow, Theresienhof",,52.2604330,14.0741400,,,0,
9310119,,"Bad Saarow, Uferstr.",,52.2872350,14.0391310,,,0,
9310399,,"Erkner, Berliner Str.",,52.4276660,13.7438830,,,0,
9310500,,"Schöneiche (bei Berlin), Miethkestr.",,52.4754890,13.6988650,,,0,
9310501,,"Schöneiche (bei Berlin), W.-Dehmel-Str.",,52.4706030,13.6986480,,,0,
9310502,,"Schöneiche (bei Berlin), C.-Zetkin-Str.",,52.4614510,13.7000900,,,0,
9310503,,"Schöneiche (bei Berlin), Hamburger Str.",,52.4596290,13.7030660,,,0,
9310504,,"Woltersdorf (LOS), Goethestr.",,52.4555640,13.7273460,,,0,
9310505,,"Woltersdorf (LOS), Eichendamm",,52.4556620,13.7311310,,,0,
9310506,,"Woltersdorf (LOS), Lerchenstr.",,52.4547080,13.7367130,,,0,
9310507,,"Woltersdorf (LOS), Fasanenstr.",,52.4528540,13.7454230,,,0,
9310508,,"Woltersdorf (LOS), Blumenstr.",,52.4494940,13.7593090,,,0,
9310509,,"Woltersdorf (LOS), Krankenhaus",,52.4474210,13.7614770,,,0,
9310510,,"Schöneiche (bei Berlin), Waldstr.",,52.4671100,13.6833850,,,0,
9310511,,"Schöneiche (bei Berlin), Goethepark",,52.4704710,13.6883990,,,0,
9310512,,"Schöneiche (bei Berlin), Rahnsdorfer Str.",,52.4750340,13.6917540,,,0,
9310513,,"Schöneiche (bei Berlin), Dorfstr.",,52.4789840,13.6952020,,,0,
9310514,,"Schöneiche (bei Berlin), Seestr.",,52.4553170,13.7028990,,,0,
9310515,,"Schöneiche (bei Berlin), Grätzwalde",,52.4743890,13.7128350,,,0,
9310516,,"Schöneiche (bei Berlin), Jägerstr.",,52.4723510,13.7263110,,,0,
9310517,,"Schöneiche (bei Berlin), Kalkberger Str.",,52.4723480,13.7381000,,,0,
9310525,,"Schöneiche (bei Berlin), Schillerstr.",,52.4774940,13.7088050,,,0,
9310530,,"Woltersdorf (LOS), Am Stolp",,52.4648960,13.7709450,,,0,
9310531,,"Woltersdorf (LOS), Kühler Grund",,52.4615740,13.7628960,,,0,
9310532,,"Woltersdorf (LOS), Lortzingstr.",,52.4593720,13.7568040,,,0,
9310533,,"Woltersdorf (LOS), Kirche",,52.4502130,13.7568520,,,0,
9310534,,"Woltersdorf (LOS), Chausseehaus",,52.4439750,13.7568680,,,0,
9310543,,"Woltersdorf (LOS), Berliner Platz",,52.4539350,13.7403750,,,0,
9310550,,"Erkner, Siedlung",,52.4386690,13.7553040,,,0,
9310553,,"Erkner, Ahornallee",,52.4154660,13.7411090,,,0,
9310554,,"Erkner, Am Rund",,52.4361550,13.7490420,,,0,
9310555,,"Erkner, Autobahn",,52.4233830,13.7797920,,,0,
9310556,,"Erkner, Bergstr.",,52.4108250,13.7516700,,,0,
9310557,,"Erkner, Löcknitz Anlegestelle",,52.4210710,13.7619110,,,0,
9310558,,"Erkner, Buchhorster Str.",,52.4148040,13.7536350,,,0,
9310560,,"Erkner, G.-Hauptmann-Str.",,52.4196420,13.7576790,,,0,
9310561,,"Erkner, Hohenbinder Str.",,52.4024700,13.7635050,,,0,
9310562,,"Erkner, Kino",,52.4248330,13.7519310,,,0,
9310563,,"Erkner, Kirche",,52.4197560,13.7542880,,,0,
9310565,,"Erkner, Hohenbinde",,52.3938020,13.7703730,,,0,
9310567,,"Erkner, Karutzhöhe",,52.4081980,13.7632930,,,0,
9310568,,"Erkner, Schönschornstein",,52.4038900,13.7483970,,,0,
9310569,,"Erkner, Seestr.",,52.4213600,13.7455010,,,0,
9310571,,"Erkner, Uferstr.",,52.4181520,13.7399360,,,0,
9310572,,"Erkner, Woltersdorfer Landstr.",,52.4323470,13.7530820,,,0,
9310573,,"Erkner, Friedhof",,52.4137870,13.7628250,,,0,
9310574,,"Schöneiche (bei Berlin), Prager Str.",,52.4654330,13.7174610,,,0,
9310578,,"Woltersdorf (LOS), Rathaus",,52.4502520,13.7536020,,,0,
9310579,,"Erkner, Schelkplatz",,52.4168540,13.7389730,,,0,
9310581,,"Erkner, Jägerstr.",,52.4145780,13.7621960,,,0,
9310600,,"Lindenberg (Mark), Bahnhof",,52.2047420,14.1095230,,,0,
9310601,,"Neuzelle, Bahnhof",,52.0999790,14.6485650,,,0,
9310602,,"Tempelfelde, Ausbau",,52.7243060,13.7121220,,,0,
9310603,,"Tempelfelde, Dorf",,52.7101590,13.7177830,,,0,
9310609,,"Beeskow, Schneeberg",,52.1686440,14.3304970,,,0,
9310610,,"Kummersdorf (LOS), Bahnhof",,52.2747870,13.8749020,,,0,
9310611,,"Storkow, Bahnhof",,52.2517900,13.9210160,,,0,
9310612,,"Storkow, Hubertushöhe Bhf",,52.2335760,13.9659910,,,0,
9310613,,"Wendisch-Rietz, Bahnhof",,52.2066450,14.0092770,,,0,
9310614,,"Buckow (bei Beeskow), Bahnhof",,52.1889190,14.1676390,,,0,
9310615,,"Beeskow, Oegeln Bhf",,52.1723060,14.2685540,,,0,
9310616,,"Beeskow, Schneeberg Bhf",,52.1658880,14.3252950,,,0,
9310620,,"Kagel, Möllenhorst",,52.4491310,13.8679000,,,0,
9310621,,"Erkner, Schützenwäldchen",,52.4083270,13.7504240,,,0,
9310622,,"Grünheide, Am Reiherhorst",,52.4279610,13.8406270,,,0,
9310625,,"Trebatsch, Sawall",,52.0765420,14.1793140,,,0,
9310626,,"Beeskow, Ringstr./Bahnhofstr.",,52.1748110,14.2490170,,,0,
9310627,,"Fürstenwalde, Stadtzentrum",,52.3603430,14.0641520,,,0,
9310628,,"Fürstenwalde, Große Freizeit",,52.3741880,14.0742410,,,0,
9310629,,"Fürstenwalde, Reifenwerk",,52.3486790,14.0925810,,,0,
9310630,,"Fürstenwalde, Rosa-Luxemburg-Str.",,52.3467300,14.0711050,,,0,
9310631,,"Bad Saarow, Schulstr.",,52.2876000,14.0605910,,,0,
9310632,,"Steinhöfel (LOS), Neubau",,52.3977680,14.1686380,,,0,
9310633,,"Steinhöfel (LOS), Charlottenhofer Weg",,52.4062410,14.1530930,,,0,
9310635,,Sieverslake,,52.3605630,13.8381170,,,0,
9310636,,"Spreeau, Freienbrink Dorfstr.",,52.3691100,13.8178270,,,0,
9310637,,"Beeskow, EKZ Fürstenwalder Str.",,52.1816060,14.2438620,,,0,
9310695,,"Fürstenwalde, Polizei",,52.3412810,14.0742990,,,0,
9310696,,"Fürstenwalde, Altstadt",,52.3640850,14.0547090,,,0,
9310700,,"Ahrensdorf (LOS), Dorf",,52.1751010,14.0768910,,,0,
9310701,,"Ahrensdorf (LOS), Premsdorfer Str.",,52.1714910,14.0746910,,,0,
9310703,,Alt Golm (LOS),,52.3050030,14.1273680,,,0,
9310704,,"Alt Madlitz, Ausbau",,52.3724200,14.2691230,,,0,
9310705,,"Alt Madlitz, Dorf",,52.3830870,14.2827730,,,0,
9310706,,"Alt Madlitz, Gaststätte",,52.3850640,14.2791150,,,0,
9310707,,Alt Stahnsdorf,,52.2880920,13.8809020,,,0,
9310708,,"Arensdorf, Dorf",,52.4253050,14.2514760,,,0,
9310709,,"Arensdorf, Hasenfelder Str.",,52.4257620,14.2354430,,,0,
9310710,,"Arensdorf, Triftweg",,52.4286300,14.2420730,,,0,
9310711,,"Beerfelde, Ausbau",,52.4377830,14.0487990,,,0,
9310712,,"Beerfelde, Kirchgasse",,52.4300960,14.0421930,,,0,
9310713,,"Beerfelde, Kita",,52.4288090,14.0360170,,,0,
9310714,,"Beeskow, Bahrensdorfer Str.",,52.1619060,14.2507190,,,0,
9310715,,"Beeskow, Förderschule",,52.1611470,14.2282160,,,0,
9310716,,"Beeskow, Forsthaus",,52.1671180,14.2280910,,,0,
9310717,,"Beeskow, Hufenfeldweg",,52.2002080,14.2647680,,,0,
9310718,,"Beeskow, Industriestr.",,52.1838420,14.2548250,,,0,
9310719,,"Beeskow, Kolonie",,52.1889090,14.2577580,,,0,
9310721,,"Beeskow, Landratsamt",,52.1673090,14.2417530,,,0,
9310722,,"Beeskow, Neuendorf Abzweig",,52.1907560,14.2382090,,,0,
9310723,,"Beeskow, Neuendorf Dorf",,52.1901880,14.2368790,,,0,
9310725,,"Beeskow, Ostkreuz",,52.1675670,14.2583730,,,0,
9310726,,"Beeskow, Radinkendorf",,52.2116040,14.2705130,,,0,
9310727,,"Beeskow, Schützenstr.",,52.1706370,14.2435140,,,0,
9310728,,"Beeskow, Schulstr.",,52.1746370,14.2468440,,,0,
9310729,,"Beeskow, Verkehrsbetrieb",,52.1807610,14.2523150,,,0,
9310731,,Behrensdorf,,52.1857550,14.0500710,,,0,
9310733,,"Berkenbrück (LOS), Mitte",,52.3527780,14.1491270,,,0,
9310734,,"Berkenbrück (LOS), West",,52.3531240,14.1414670,,,0,
9310735,,Biegen,,52.3101950,14.3641950,,,0,
9310736,,"Birkholz (LOS), Dorf",,52.1910300,14.1954140,,,0,
9310737,,"Birkholz (LOS), Gemeinde",,52.1955310,14.1984730,,,0,
9310739,,"Bornow, Ausbau",,52.1761930,14.1816700,,,0,
9310740,,"Bornow, Dorf",,52.1720320,14.1961590,,,0,
9310741,,"Braunsdorf, Feuerwehr",,52.3621880,13.9546820,,,0,
9310742,,"Braunsdorf, Luisenhof",,52.3596330,13.9537470,,,0,
9310743,,"Braunsdorf, Göllmitz",,52.3617700,13.9657340,,,0,
9310744,,Briescht,,52.1078860,14.1171940,,,0,
9310745,,"Briesen (Mark), Schule",,52.3490340,14.2830140,,,0,
9310746,,"Buchholz (LOS), An der Gaststätte",,52.4240230,14.1110430,,,0,
9310747,,"Buckow (bei Beeskow), Dorf",,52.1839630,14.1629670,,,0,
9310748,,"Bugk, Ausbau",,52.2005590,13.9236470,,,0,
9310749,,"Bugk, Dorf",,52.1946510,13.9194130,,,0,
9310750,,Chossewitz,,52.0905680,14.4322100,,,0,
9310751,,Dahmsdorf (LOS),,52.2355870,13.9907770,,,0,
9310752,,"Demnitz, Dorf",,52.3802540,14.1951430,,,0,
9310753,,"Demnitz, Kirche",,52.3888600,14.1929850,,,0,
9310754,,"Demnitz, Mühle",,52.3683460,14.1945970,,,0,
9310756,,"Diensdorf-Radlow, Ferienhotel",,52.2480060,14.0692840,,,0,
9310757,,"Diensdorf-Radlow, Fischerhütte",,52.2402660,14.0621590,,,0,
9310758,,"Drahendorf, Dorf",,52.2903410,14.2306520,,,0,
9310760,,"Falkenberg (bei Beeskow), Dorf",,52.1605760,14.1277780,,,0,
9310761,,"Falkenberg (bei Briesen), Ausbau",,52.3756510,14.2206900,,,0,
9310762,,"Falkenberg (b. Briesen), Am Park",,52.3855950,14.2400810,,,0,
9310763,,"Falkenberg (bei Briesen), Dorf",,52.3786570,14.2319010,,,0,
9310764,,"Friedland, Ausbau",,52.1131580,14.2578540,,,0,
9310765,,"Friedland, Markt",,52.1048700,14.2616390,,,0,
9310766,,"Friedland, Schule",,52.1061150,14.2660820,,,0,
9310767,,"Friedland, Wuggelmühle",,52.0854190,14.2606110,,,0,
9310768,,"Fürstenwalde, An der Kohlenbahn",,52.3375120,14.0626480,,,0,
9310769,,"Fürstenwalde, Autobahn",,52.3361660,14.0738250,,,0,
9310770,,"Fürstenwalde, Bahnhofstr.",,52.3416730,14.0749780,,,0,
9310771,,"Fürstenwalde, Rosenstr.",,52.3538580,14.0623230,,,0,
9310772,,"Fürstenwalde, Buchholzer Str.",,52.3887350,14.0862640,,,0,
9310773,,"Fürstenwalde, Busverkehr",,52.3547540,14.0896100,,,0,
9310774,,"Fürstenwalde, Dr.-Goltz-Str.",,52.3738770,14.0637990,,,0,
9310775,,"Fürstenwalde, Einkaufszentrum Nord",,52.3785880,14.0790880,,,0,
9310777,,"Fürstenwalde, E.-Weinert-Str.",,52.3517500,14.0558980,,,0,
9310778,,"Fürstenwalde, Fliederweg",,52.3427610,14.0652250,,,0,
9310780,,"Fürstenwalde, Friedhof",,52.3542510,14.0495550,,,0,
9310781,,"Fürstenwalde, Geschwister-Scholl-Str.",,52.3597500,14.0677360,,,0,
9310782,,"Fürstenwalde, Gewerbe Ost",,52.3535260,14.0969940,,,0,
9310784,,"Fürstenwalde, Grenzstr.",,52.3421390,14.0539990,,,0,
9310785,,"Fürstenwalde, Große Tränke",,52.3605380,13.9957900,,,0,
9310786,,"Fürstenwalde, Grüner Grund",,52.3387610,14.0570120,,,0,
9310787,,"Fürstenwalde, Hegelstr.",,52.3758110,14.0461330,,,0,
9310788,,"Fürstenwalde, Heimattiergarten",,52.3653910,14.0499240,,,0,
9310789,,"Fürstenwalde, Blumenstr.",,52.3575910,14.0745050,,,0,
9310790,,"Fürstenwalde, Friesenstadion",,52.3674920,14.0417400,,,0,
9310791,,"Fürstenwalde, Kiesweg",,52.3524400,14.0064190,,,0,
9310792,,"Fürstenwalde, R.-Soland-Ring",,52.3738450,14.0583930,,,0,
9310793,,"Fürstenwalde, Ärztehaus Nord",,52.3758180,14.0689270,,,0,
9310794,,"Fürstenwalde, Lange Str.",,52.3474160,14.0575760,,,0,
9310796,,"Fürstenwalde, Lotichiusstr.",,52.3546460,14.0557980,,,0,
9310797,,"Fürstenwalde, Mandelstr.",,52.3565820,14.0772030,,,0,
9310798,,"Fürstenwalde, J.-Marchlewski-Str.",,52.3707150,14.0718900,,,0,
9310799,,"Fürstenwalde, Niederlagetor",,52.3572630,14.0614100,,,0,
9310800,,"Fürstenwalde, E.ON edis",,52.3503330,14.0752510,,,0,
9310801,,"Fürstenwalde, Molkenberg",,52.4003460,14.0653870,,,0,
9310802,,"Fürstenwalde, Trebus Ausbau",,52.4113260,14.0454410,,,0,
9310803,,"Fürstenwalde, Trebus Dorf",,52.4037940,14.0418300,,,0,
9310804,,"Fürstenwalde, W.-Komarow-Str.",,52.3713440,14.0734320,,,0,
9310805,,"Fürstenwalde, Palmnicken",,52.3865750,14.0504660,,,0,
9310806,,"Fürstenwalde, Paul-Frost-Ring",,52.3439700,14.0675420,,,0,
